"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"TimeString";"MsgText";"PLC";"Waterstand";"RH_cum";"Trein";"Trein_cum";"DD";"FH";"FX";"T";"SQ";"Q";"DR";"RH";"P";"U";"S";"O";"Y"
44432512223,669;2;6;1;221;2021-08-24 12:17:36;"SVS (4) Diag_AanSper";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,669;2;6;1;58;2021-08-24 12:17:36;"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,669;2;6;1;224;2021-08-24 12:17:36;"ODVS (1) Diag_AanGeel";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,669;2;6;1;19;2021-08-24 12:17:36;"Communicatie afstand brugpost onderbroken";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;215;2021-08-24 12:17:36;"SVS (3) Diag_AanSper";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;171;2021-08-24 12:17:36;"Bew.werk Diag_EindPosNoodEind-DichtBereikt";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;52;2021-08-24 12:17:36;"Relais hoofdstroom in (Smhs)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;53;2021-08-24 12:17:36;"Hoofdstroom hoofdbedrijf inschakelen niet mogelijk";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;44;2021-08-24 12:17:36;"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;45;2021-08-24 12:17:36;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;47;2021-08-24 12:17:36;"Ongelijke werking contacten noodstop SvS draadloos (Dnst2)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;48;2021-08-24 12:17:36;"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;49;2021-08-24 12:17:36;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;50;2021-08-24 12:17:36;"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44432512223,6806;2;6;1;51;2021-08-24 12:17:36;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_D_Lokaal";-5;0;4;0;40;5;9;20,7;0,9;214;0;0;10289;62;0;0;0
44433424210,4745;2;1;1;2;2021-08-25 10:10:52;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";0;0;4;57;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4745;2;1;1;148;2021-08-25 10:10:52;"Hef inr. Diag_RelaisWerk";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4745;2;1;1;207;2021-08-25 10:10:52;"SVS (2) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4745;2;1;1;119;2021-08-25 10:10:52;"Grendel inr-2. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4745;2;1;1;120;2021-08-25 10:10:52;"Grendel inr-2. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4745;2;1;1;115;2021-08-25 10:10:52;"Grendel inr-2. Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4745;2;1;1;201;2021-08-25 10:10:52;"SVS (1) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;219;2021-08-25 10:10:52;"SVS (4) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;89;2021-08-25 10:10:52;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;90;2021-08-25 10:10:52;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;85;2021-08-25 10:10:52;"Kontrole inr. Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;134;2021-08-25 10:10:52;"Hydrauliek pomp Diag_RelaisAanloop2";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;130;2021-08-25 10:10:52;"Hydrauliek pomp Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;132;2021-08-25 10:10:52;"Hydrauliek pomp Diag_RelaisNet";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;133;2021-08-25 10:10:52;"Hydrauliek pomp Diag_RelaisAanloop1";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;184;2021-08-25 10:10:52;"Encoder Diag_Enc_Draairichting";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;213;2021-08-25 10:10:52;"SVS (3) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;104;2021-08-25 10:10:52;"Grendel inr-1. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;105;2021-08-25 10:10:52;"Grendel inr-1. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4861;2;1;1;100;2021-08-25 10:10:52;"Grendel inr-1. Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4977;2;1;1;171;2021-08-25 10:10:52;"Bew.werk Diag_EindPosNoodEind-DichtBereikt";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424210,4977;2;1;1;52;2021-08-25 10:10:52;"Relais hoofdstroom in (Smhs)";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424222,0833;2;0;1;184;2021-08-25 10:10:53;"Encoder Diag_Enc_Draairichting";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6528;2;0;1;2;2021-08-25 10:11:01;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6528;2;0;1;148;2021-08-25 10:11:01;"Hef inr. Diag_RelaisWerk";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6528;2;0;1;207;2021-08-25 10:11:01;"SVS (2) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;119;2021-08-25 10:11:01;"Grendel inr-2. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;120;2021-08-25 10:11:01;"Grendel inr-2. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;115;2021-08-25 10:11:01;"Grendel inr-2. Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;201;2021-08-25 10:11:01;"SVS (1) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;219;2021-08-25 10:11:01;"SVS (4) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;89;2021-08-25 10:11:01;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;90;2021-08-25 10:11:01;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;85;2021-08-25 10:11:01;"Kontrole inr. Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;134;2021-08-25 10:11:01;"Hydrauliek pomp Diag_RelaisAanloop2";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;130;2021-08-25 10:11:01;"Hydrauliek pomp Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;132;2021-08-25 10:11:01;"Hydrauliek pomp Diag_RelaisNet";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;133;2021-08-25 10:11:01;"Hydrauliek pomp Diag_RelaisAanloop1";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;213;2021-08-25 10:11:01;"SVS (3) Diag_UitRood";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;104;2021-08-25 10:11:01;"Grendel inr-1. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;105;2021-08-25 10:11:01;"Grendel inr-1. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;100;2021-08-25 10:11:01;"Grendel inr-1. Diag_WS";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6644;2;0;1;171;2021-08-25 10:11:01;"Bew.werk Diag_EindPosNoodEind-DichtBereikt";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433424314,6759;2;0;1;52;2021-08-25 10:11:01;"Relais hoofdstroom in (Smhs)";"HMI_Connection_D_Lokaal";0;0;4;0;340;2;5;19,2;0,9;216;0;0;10249;70;0;0;0
44433492337,8704;2;1;1;19;2021-08-25 11:48:58;"Communicatie afstand brugpost onderbroken";"HMI_Connection_D_Lokaal";-25;0;4;4;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433492349,4444;2;1;1;72;2021-08-25 11:48:59;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_D_Lokaal";-25;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433492476,7824;2;0;1;72;2021-08-25 11:49:10;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_D_Lokaal";-25;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433492476,7824;2;0;1;19;2021-08-25 11:49:10;"Communicatie afstand brugpost onderbroken";"HMI_Connection_D_Lokaal";-25;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9074;2;6;1;2;2021-08-25 11:58:16;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9074;2;6;1;148;2021-08-25 11:58:16;"Hef inr. Diag_RelaisWerk";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9074;2;6;1;207;2021-08-25 11:58:16;"SVS (2) Diag_UitRood";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9074;2;6;1;119;2021-08-25 11:58:16;"Grendel inr-2. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;120;2021-08-25 11:58:16;"Grendel inr-2. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;115;2021-08-25 11:58:16;"Grendel inr-2. Diag_WS";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;201;2021-08-25 11:58:16;"SVS (1) Diag_UitRood";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;219;2021-08-25 11:58:16;"SVS (4) Diag_UitRood";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;89;2021-08-25 11:58:16;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;90;2021-08-25 11:58:16;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;85;2021-08-25 11:58:16;"Kontrole inr. Diag_WS";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;134;2021-08-25 11:58:16;"Hydrauliek pomp Diag_RelaisAanloop2";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;130;2021-08-25 11:58:16;"Hydrauliek pomp Diag_WS";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,919;2;6;1;132;2021-08-25 11:58:16;"Hydrauliek pomp Diag_RelaisNet";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;133;2021-08-25 11:58:16;"Hydrauliek pomp Diag_RelaisAanloop1";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;184;2021-08-25 11:58:16;"Encoder Diag_Enc_Draairichting";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;213;2021-08-25 11:58:16;"SVS (3) Diag_UitRood";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;104;2021-08-25 11:58:16;"Grendel inr-1. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;105;2021-08-25 11:58:16;"Grendel inr-1. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;100;2021-08-25 11:58:16;"Grendel inr-1. Diag_WS";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;171;2021-08-25 11:58:16;"Bew.werk Diag_EindPosNoodEind-DichtBereikt";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;52;2021-08-25 11:58:16;"Relais hoofdstroom in (Smhs)";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;19;2021-08-25 11:58:16;"Communicatie afstand brugpost onderbroken";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44433498794,9306;2;6;1;72;2021-08-25 11:58:16;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_D_Lokaal";-24;0;4;0;10;3;5;20,7;0,9;224;0;0;10242;65;0;0;0
44434693097,8704;2;1;1;196;2021-08-26 16:38:04;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";30;4;4;85;320;5;9;17,2;0,3;94;0;0;10163;83;0;0;0
44434693109,4676;2;0;1;196;2021-08-26 16:38:05;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";30;0;4;0;320;5;9;17,2;0,3;94;0;0;10163;83;0;0;0
44437686768,9468;2;1;1;196;2021-08-29 16:28:57;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";-6;-4;2;137;360;4;7;17,5;0,1;44;0;0;10202;88;0;0;0
44437686780,5324;2;0;1;196;2021-08-29 16:28:58;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";-6;0;2;0;360;4;7;17,5;0,1;44;0;0;10202;88;0;0;0
44447437891,088;2;1;1;196;2021-09-08 10:30:34;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";-26;-4;4;568;110;4;6;23,1;1;197;0;0;10168;63;0;0;0
44447437902,662;2;0;1;196;2021-09-08 10:30:35;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";-26;0;4;0;110;4;6;23,1;1;197;0;0;10168;63;0;0;0
44447519677,3611;2;1;1;196;2021-09-08 12:28:20;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";4;0;4;8;90;4;8;25,7;1;240;0;0;10155;50;0;0;0
44447519688,9236;2;0;1;196;2021-09-08 12:28:21;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";4;0;4;0;90;4;8;25,7;1;240;0;0;10155;50;0;0;0
44455604466,5278;2;1;1;196;2021-09-16 14:30:26;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";48;-19;4;470;280;5;8;20,5;1;182;0;0;10174;65;0;0;0
44455604489,6759;2;0;1;196;2021-09-16 14:30:28;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_D_Lokaal";48;0;4;0;280;5;8;20,5;1;182;0;0;10174;65;0;0;0
44459079406,25;2;1;1;2;2021-09-20 01:54:21;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-5;0;1;156;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;32;2021-09-20 01:54:21;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;33;2021-09-20 01:54:21;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;34;2021-09-20 01:54:21;"Storing Failsafe uitgangskaart 168P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;24;2021-09-20 01:54:21;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;25;2021-09-20 01:54:21;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;26;2021-09-20 01:54:21;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;27;2021-09-20 01:54:21;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;28;2021-09-20 01:54:21;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;29;2021-09-20 01:54:21;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;30;2021-09-20 01:54:21;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;31;2021-09-20 01:54:21;"Storing Failsafe uitgangskaart 165P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;148;2021-09-20 01:54:21;"Hef inr. Diag_RelaisWerk";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;207;2021-09-20 01:54:21;"SVS (2) Diag_UitRood";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;119;2021-09-20 01:54:21;"Grendel inr-2. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;120;2021-09-20 01:54:21;"Grendel inr-2. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;115;2021-09-20 01:54:21;"Grendel inr-2. Diag_WS";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;201;2021-09-20 01:54:21;"SVS (1) Diag_UitRood";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;229;2021-09-20 01:54:21;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2616;2;1;1;219;2021-09-20 01:54:21;"SVS (4) Diag_UitRood";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;64;2021-09-20 01:54:21;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;58;2021-09-20 01:54:21;"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;62;2021-09-20 01:54:21;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;89;2021-09-20 01:54:21;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;90;2021-09-20 01:54:21;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;85;2021-09-20 01:54:21;"Kontrole inr. Diag_WS";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;134;2021-09-20 01:54:21;"Hydrauliek pomp Diag_RelaisAanloop2";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;130;2021-09-20 01:54:21;"Hydrauliek pomp Diag_WS";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
44459079406,2731;2;1;1;132;2021-09-20 01:54:21;"Hydrauliek pomp Diag_RelaisNet";"HMI_Connection_D_Lokaal";-5;0;1;0;100;4;6;13,8;0;0;0;0;10178;77;0;0;0
